Epoch 1: duration loss = 0.914 | prior loss = 1.104 | diffusion loss = 0.095
Epoch 25: duration loss = 0.641 | prior loss = 1.011 | diffusion loss = 0.059
Epoch 26: duration loss = 0.637 | prior loss = 1.010 | diffusion loss = 0.059
Epoch 27: duration loss = 0.633 | prior loss = 1.009 | diffusion loss = 0.058
Epoch 28: duration loss = 0.629 | prior loss = 1.009 | diffusion loss = 0.058
Epoch 29: duration loss = 0.624 | prior loss = 1.008 | diffusion loss = 0.058
Epoch 30: duration loss = 0.620 | prior loss = 1.008 | diffusion loss = 0.058
Epoch 31: duration loss = 0.615 | prior loss = 1.007 | diffusion loss = 0.059
Epoch 1: duration loss = 0.914 | prior loss = 1.104 | diffusion loss = 0.095
Epoch 2: duration loss = 0.781 | prior loss = 1.031 | diffusion loss = 0.069
Epoch 3: duration loss = 0.761 | prior loss = 1.028 | diffusion loss = 0.065
Epoch 4: duration loss = 0.748 | prior loss = 1.026 | diffusion loss = 0.064
Epoch 5: duration loss = 0.740 | prior loss = 1.025 | diffusion loss = 0.063
Epoch 6: duration loss = 0.736 | prior loss = 1.024 | diffusion loss = 0.063
Epoch 7: duration loss = 0.730 | prior loss = 1.023 | diffusion loss = 0.062
Epoch 8: duration loss = 0.725 | prior loss = 1.022 | diffusion loss = 0.063
Epoch 9: duration loss = 0.722 | prior loss = 1.021 | diffusion loss = 0.061
Epoch 10: duration loss = 0.717 | prior loss = 1.021 | diffusion loss = 0.061
Epoch 11: duration loss = 0.714 | prior loss = 1.020 | diffusion loss = 0.061
Epoch 12: duration loss = 0.710 | prior loss = 1.020 | diffusion loss = 0.060
Epoch 13: duration loss = 0.705 | prior loss = 1.019 | diffusion loss = 0.059
Epoch 14: duration loss = 0.701 | prior loss = 1.018 | diffusion loss = 0.060
Epoch 15: duration loss = 0.696 | prior loss = 1.017 | diffusion loss = 0.060
Epoch 16: duration loss = 0.691 | prior loss = 1.017 | diffusion loss = 0.059
Epoch 17: duration loss = 0.686 | prior loss = 1.016 | diffusion loss = 0.059
Epoch 18: duration loss = 0.680 | prior loss = 1.015 | diffusion loss = 0.059
Epoch 19: duration loss = 0.675 | prior loss = 1.015 | diffusion loss = 0.060
Epoch 20: duration loss = 0.669 | prior loss = 1.014 | diffusion loss = 0.059
Epoch 21: duration loss = 0.664 | prior loss = 1.013 | diffusion loss = 0.059
Epoch 22: duration loss = 0.659 | prior loss = 1.013 | diffusion loss = 0.058
Epoch 23: duration loss = 0.652 | prior loss = 1.012 | diffusion loss = 0.058
Epoch 24: duration loss = 0.647 | prior loss = 1.011 | diffusion loss = 0.058
Epoch 25: duration loss = 0.641 | prior loss = 1.011 | diffusion loss = 0.059
Epoch 26: duration loss = 0.637 | prior loss = 1.010 | diffusion loss = 0.059
Epoch 27: duration loss = 0.633 | prior loss = 1.009 | diffusion loss = 0.058
Epoch 28: duration loss = 0.629 | prior loss = 1.009 | diffusion loss = 0.058
Epoch 29: duration loss = 0.624 | prior loss = 1.008 | diffusion loss = 0.058
Epoch 30: duration loss = 0.620 | prior loss = 1.008 | diffusion loss = 0.058
Epoch 31: duration loss = 0.615 | prior loss = 1.007 | diffusion loss = 0.059
Epoch 32: duration loss = 0.611 | prior loss = 1.007 | diffusion loss = 0.058
Epoch 33: duration loss = 0.607 | prior loss = 1.006 | diffusion loss = 0.058
Epoch 34: duration loss = 0.604 | prior loss = 1.006 | diffusion loss = 0.057
Epoch 35: duration loss = 0.600 | prior loss = 1.005 | diffusion loss = 0.058
Epoch 36: duration loss = 0.597 | prior loss = 1.005 | diffusion loss = 0.058
Epoch 37: duration loss = 0.593 | prior loss = 1.004 | diffusion loss = 0.057
Epoch 38: duration loss = 0.590 | prior loss = 1.004 | diffusion loss = 0.057
Epoch 39: duration loss = 0.588 | prior loss = 1.003 | diffusion loss = 0.056
Epoch 40: duration loss = 0.585 | prior loss = 1.003 | diffusion loss = 0.057
Epoch 41: duration loss = 0.581 | prior loss = 1.003 | diffusion loss = 0.056
Epoch 42: duration loss = 0.579 | prior loss = 1.002 | diffusion loss = 0.057
Epoch 43: duration loss = 0.576 | prior loss = 1.002 | diffusion loss = 0.057
Epoch 44: duration loss = 0.574 | prior loss = 1.001 | diffusion loss = 0.056
Epoch 45: duration loss = 0.571 | prior loss = 1.001 | diffusion loss = 0.056
Epoch 46: duration loss = 0.568 | prior loss = 1.001 | diffusion loss = 0.057
Epoch 47: duration loss = 0.566 | prior loss = 1.000 | diffusion loss = 0.057
Epoch 48: duration loss = 0.563 | prior loss = 1.000 | diffusion loss = 0.056
Epoch 49: duration loss = 0.561 | prior loss = 1.000 | diffusion loss = 0.057
Epoch 50: duration loss = 0.558 | prior loss = 0.999 | diffusion loss = 0.057
Epoch 51: duration loss = 0.556 | prior loss = 0.999 | diffusion loss = 0.057
Epoch 52: duration loss = 0.554 | prior loss = 0.999 | diffusion loss = 0.057
Epoch 53: duration loss = 0.552 | prior loss = 0.998 | diffusion loss = 0.056
Epoch 54: duration loss = 0.549 | prior loss = 0.998 | diffusion loss = 0.056
Epoch 55: duration loss = 0.547 | prior loss = 0.998 | diffusion loss = 0.057
Epoch 56: duration loss = 0.546 | prior loss = 0.997 | diffusion loss = 0.057
Epoch 57: duration loss = 0.543 | prior loss = 0.997 | diffusion loss = 0.057
Epoch 58: duration loss = 0.541 | prior loss = 0.997 | diffusion loss = 0.056
Epoch 59: duration loss = 0.539 | prior loss = 0.996 | diffusion loss = 0.057
Epoch 60: duration loss = 0.537 | prior loss = 0.996 | diffusion loss = 0.056
Epoch 61: duration loss = 0.535 | prior loss = 0.996 | diffusion loss = 0.056
Epoch 62: duration loss = 0.533 | prior loss = 0.996 | diffusion loss = 0.056
Epoch 63: duration loss = 0.532 | prior loss = 0.995 | diffusion loss = 0.056
Epoch 64: duration loss = 0.530 | prior loss = 0.995 | diffusion loss = 0.056
Epoch 65: duration loss = 0.528 | prior loss = 0.995 | diffusion loss = 0.057
Epoch 66: duration loss = 0.526 | prior loss = 0.995 | diffusion loss = 0.056
Epoch 67: duration loss = 0.524 | prior loss = 0.994 | diffusion loss = 0.056
Epoch 68: duration loss = 0.522 | prior loss = 0.994 | diffusion loss = 0.056
Epoch 69: duration loss = 0.520 | prior loss = 0.994 | diffusion loss = 0.056
Epoch 70: duration loss = 0.519 | prior loss = 0.994 | diffusion loss = 0.056
Epoch 71: duration loss = 0.517 | prior loss = 0.993 | diffusion loss = 0.056
Epoch 72: duration loss = 0.515 | prior loss = 0.993 | diffusion loss = 0.055
Epoch 73: duration loss = 0.514 | prior loss = 0.993 | diffusion loss = 0.056
Epoch 74: duration loss = 0.511 | prior loss = 0.993 | diffusion loss = 0.056
Epoch 75: duration loss = 0.510 | prior loss = 0.992 | diffusion loss = 0.056
Epoch 76: duration loss = 0.508 | prior loss = 0.992 | diffusion loss = 0.055
Epoch 77: duration loss = 0.507 | prior loss = 0.992 | diffusion loss = 0.056
Epoch 78: duration loss = 0.506 | prior loss = 0.992 | diffusion loss = 0.055
Epoch 79: duration loss = 0.503 | prior loss = 0.991 | diffusion loss = 0.055
Epoch 80: duration loss = 0.501 | prior loss = 0.991 | diffusion loss = 0.055
Epoch 81: duration loss = 0.496 | prior loss = 0.991 | diffusion loss = 0.055
Epoch 82: duration loss = 0.476 | prior loss = 0.991 | diffusion loss = 0.055
Epoch 83: duration loss = 0.473 | prior loss = 0.990 | diffusion loss = 0.055
Epoch 84: duration loss = 0.471 | prior loss = 0.990 | diffusion loss = 0.056
Epoch 85: duration loss = 0.469 | prior loss = 0.990 | diffusion loss = 0.055
Epoch 86: duration loss = 0.468 | prior loss = 0.990 | diffusion loss = 0.055
Epoch 87: duration loss = 0.467 | prior loss = 0.989 | diffusion loss = 0.056
Epoch 88: duration loss = 0.464 | prior loss = 0.989 | diffusion loss = 0.056
Epoch 89: duration loss = 0.464 | prior loss = 0.989 | diffusion loss = 0.055
Epoch 90: duration loss = 0.462 | prior loss = 0.989 | diffusion loss = 0.055
Epoch 91: duration loss = 0.460 | prior loss = 0.989 | diffusion loss = 0.056
Epoch 92: duration loss = 0.459 | prior loss = 0.988 | diffusion loss = 0.055
Epoch 93: duration loss = 0.457 | prior loss = 0.988 | diffusion loss = 0.055
Epoch 94: duration loss = 0.456 | prior loss = 0.988 | diffusion loss = 0.056
Epoch 95: duration loss = 0.454 | prior loss = 0.988 | diffusion loss = 0.056
Epoch 96: duration loss = 0.452 | prior loss = 0.988 | diffusion loss = 0.056
Epoch 97: duration loss = 0.451 | prior loss = 0.988 | diffusion loss = 0.055
Epoch 98: duration loss = 0.451 | prior loss = 0.987 | diffusion loss = 0.055
Epoch 99: duration loss = 0.449 | prior loss = 0.987 | diffusion loss = 0.055
Epoch 100: duration loss = 0.448 | prior loss = 0.987 | diffusion loss = 0.056
Epoch 101: duration loss = 0.446 | prior loss = 0.987 | diffusion loss = 0.055
Epoch 102: duration loss = 0.444 | prior loss = 0.987 | diffusion loss = 0.055
Epoch 103: duration loss = 0.443 | prior loss = 0.987 | diffusion loss = 0.055
Epoch 104: duration loss = 0.441 | prior loss = 0.986 | diffusion loss = 0.056
Epoch 105: duration loss = 0.439 | prior loss = 0.986 | diffusion loss = 0.056
Epoch 106: duration loss = 0.439 | prior loss = 0.986 | diffusion loss = 0.055
Epoch 107: duration loss = 0.439 | prior loss = 0.986 | diffusion loss = 0.056
Epoch 108: duration loss = 0.437 | prior loss = 0.986 | diffusion loss = 0.055
Epoch 109: duration loss = 0.435 | prior loss = 0.985 | diffusion loss = 0.054
Epoch 110: duration loss = 0.434 | prior loss = 0.985 | diffusion loss = 0.055
Epoch 111: duration loss = 0.433 | prior loss = 0.985 | diffusion loss = 0.056
Epoch 112: duration loss = 0.431 | prior loss = 0.985 | diffusion loss = 0.056
Epoch 113: duration loss = 0.430 | prior loss = 0.985 | diffusion loss = 0.054
Epoch 114: duration loss = 0.429 | prior loss = 0.985 | diffusion loss = 0.056
Epoch 115: duration loss = 0.428 | prior loss = 0.985 | diffusion loss = 0.055
Epoch 116: duration loss = 0.426 | prior loss = 0.984 | diffusion loss = 0.054
Epoch 117: duration loss = 0.427 | prior loss = 0.984 | diffusion loss = 0.054
Epoch 118: duration loss = 0.425 | prior loss = 0.984 | diffusion loss = 0.056
Epoch 119: duration loss = 0.424 | prior loss = 0.984 | diffusion loss = 0.055
Epoch 120: duration loss = 0.423 | prior loss = 0.984 | diffusion loss = 0.055
Epoch 121: duration loss = 0.421 | prior loss = 0.984 | diffusion loss = 0.054
Epoch 122: duration loss = 0.420 | prior loss = 0.984 | diffusion loss = 0.055
Epoch 123: duration loss = 0.420 | prior loss = 0.984 | diffusion loss = 0.054
Epoch 124: duration loss = 0.418 | prior loss = 0.983 | diffusion loss = 0.055
Epoch 125: duration loss = 0.417 | prior loss = 0.983 | diffusion loss = 0.054
Epoch 126: duration loss = 0.416 | prior loss = 0.983 | diffusion loss = 0.054
Epoch 127: duration loss = 0.415 | prior loss = 0.983 | diffusion loss = 0.054
Epoch 128: duration loss = 0.413 | prior loss = 0.983 | diffusion loss = 0.054
Epoch 129: duration loss = 0.413 | prior loss = 0.983 | diffusion loss = 0.055
Epoch 130: duration loss = 0.411 | prior loss = 0.983 | diffusion loss = 0.055
Epoch 131: duration loss = 0.410 | prior loss = 0.983 | diffusion loss = 0.053
Epoch 132: duration loss = 0.410 | prior loss = 0.983 | diffusion loss = 0.055
Epoch 133: duration loss = 0.409 | prior loss = 0.982 | diffusion loss = 0.055
Epoch 134: duration loss = 0.407 | prior loss = 0.982 | diffusion loss = 0.055
Epoch 135: duration loss = 0.407 | prior loss = 0.982 | diffusion loss = 0.054
Epoch 136: duration loss = 0.406 | prior loss = 0.982 | diffusion loss = 0.055
Epoch 137: duration loss = 0.405 | prior loss = 0.982 | diffusion loss = 0.055
Epoch 138: duration loss = 0.404 | prior loss = 0.982 | diffusion loss = 0.054
Epoch 139: duration loss = 0.404 | prior loss = 0.982 | diffusion loss = 0.054
Epoch 140: duration loss = 0.403 | prior loss = 0.982 | diffusion loss = 0.055
Epoch 141: duration loss = 0.402 | prior loss = 0.982 | diffusion loss = 0.056
Epoch 142: duration loss = 0.401 | prior loss = 0.981 | diffusion loss = 0.055
Epoch 143: duration loss = 0.400 | prior loss = 0.981 | diffusion loss = 0.055
Epoch 144: duration loss = 0.399 | prior loss = 0.981 | diffusion loss = 0.054
Epoch 145: duration loss = 0.398 | prior loss = 0.981 | diffusion loss = 0.054
Epoch 146: duration loss = 0.397 | prior loss = 0.981 | diffusion loss = 0.055
Epoch 147: duration loss = 0.396 | prior loss = 0.981 | diffusion loss = 0.055
Epoch 148: duration loss = 0.395 | prior loss = 0.981 | diffusion loss = 0.055
Epoch 149: duration loss = 0.394 | prior loss = 0.981 | diffusion loss = 0.055
Epoch 150: duration loss = 0.394 | prior loss = 0.981 | diffusion loss = 0.055
Epoch 151: duration loss = 0.393 | prior loss = 0.981 | diffusion loss = 0.056
Epoch 152: duration loss = 0.392 | prior loss = 0.981 | diffusion loss = 0.054
Epoch 153: duration loss = 0.391 | prior loss = 0.980 | diffusion loss = 0.055
Epoch 154: duration loss = 0.391 | prior loss = 0.980 | diffusion loss = 0.054
Epoch 155: duration loss = 0.390 | prior loss = 0.980 | diffusion loss = 0.055
Epoch 156: duration loss = 0.390 | prior loss = 0.980 | diffusion loss = 0.054
Epoch 157: duration loss = 0.388 | prior loss = 0.980 | diffusion loss = 0.054
Epoch 158: duration loss = 0.387 | prior loss = 0.980 | diffusion loss = 0.055
Epoch 159: duration loss = 0.387 | prior loss = 0.980 | diffusion loss = 0.054
Epoch 160: duration loss = 0.386 | prior loss = 0.980 | diffusion loss = 0.055
Epoch 161: duration loss = 0.385 | prior loss = 0.980 | diffusion loss = 0.055
Epoch 162: duration loss = 0.385 | prior loss = 0.980 | diffusion loss = 0.055
Epoch 163: duration loss = 0.384 | prior loss = 0.980 | diffusion loss = 0.054
Epoch 164: duration loss = 0.383 | prior loss = 0.980 | diffusion loss = 0.054
Epoch 165: duration loss = 0.383 | prior loss = 0.979 | diffusion loss = 0.054
Epoch 166: duration loss = 0.382 | prior loss = 0.979 | diffusion loss = 0.055
Epoch 167: duration loss = 0.381 | prior loss = 0.979 | diffusion loss = 0.054
Epoch 168: duration loss = 0.381 | prior loss = 0.979 | diffusion loss = 0.054
Epoch 169: duration loss = 0.380 | prior loss = 0.979 | diffusion loss = 0.055
Epoch 170: duration loss = 0.379 | prior loss = 0.979 | diffusion loss = 0.055
Epoch 171: duration loss = 0.379 | prior loss = 0.979 | diffusion loss = 0.055
Epoch 172: duration loss = 0.378 | prior loss = 0.979 | diffusion loss = 0.054
Epoch 173: duration loss = 0.378 | prior loss = 0.979 | diffusion loss = 0.055
Epoch 174: duration loss = 0.376 | prior loss = 0.979 | diffusion loss = 0.054
Epoch 175: duration loss = 0.376 | prior loss = 0.979 | diffusion loss = 0.054
Epoch 176: duration loss = 0.375 | prior loss = 0.979 | diffusion loss = 0.054
Epoch 177: duration loss = 0.375 | prior loss = 0.979 | diffusion loss = 0.053
Epoch 178: duration loss = 0.374 | prior loss = 0.978 | diffusion loss = 0.055
Epoch 179: duration loss = 0.374 | prior loss = 0.978 | diffusion loss = 0.054
Epoch 180: duration loss = 0.373 | prior loss = 0.978 | diffusion loss = 0.053
Epoch 181: duration loss = 0.372 | prior loss = 0.978 | diffusion loss = 0.054
Epoch 182: duration loss = 0.371 | prior loss = 0.978 | diffusion loss = 0.053
Epoch 183: duration loss = 0.371 | prior loss = 0.978 | diffusion loss = 0.054
Epoch 184: duration loss = 0.371 | prior loss = 0.978 | diffusion loss = 0.055
Epoch 185: duration loss = 0.370 | prior loss = 0.978 | diffusion loss = 0.055
Epoch 186: duration loss = 0.369 | prior loss = 0.978 | diffusion loss = 0.054
Epoch 187: duration loss = 0.370 | prior loss = 0.978 | diffusion loss = 0.054
Epoch 188: duration loss = 0.368 | prior loss = 0.978 | diffusion loss = 0.054
Epoch 189: duration loss = 0.368 | prior loss = 0.978 | diffusion loss = 0.054
Epoch 190: duration loss = 0.367 | prior loss = 0.978 | diffusion loss = 0.053
Epoch 191: duration loss = 0.366 | prior loss = 0.978 | diffusion loss = 0.055
Epoch 192: duration loss = 0.366 | prior loss = 0.978 | diffusion loss = 0.055
Epoch 193: duration loss = 0.366 | prior loss = 0.977 | diffusion loss = 0.053
Epoch 194: duration loss = 0.365 | prior loss = 0.977 | diffusion loss = 0.054
Epoch 195: duration loss = 0.364 | prior loss = 0.977 | diffusion loss = 0.054
Epoch 196: duration loss = 0.364 | prior loss = 0.977 | diffusion loss = 0.054
Epoch 197: duration loss = 0.363 | prior loss = 0.977 | diffusion loss = 0.054
Epoch 198: duration loss = 0.363 | prior loss = 0.977 | diffusion loss = 0.054
Epoch 199: duration loss = 0.363 | prior loss = 0.977 | diffusion loss = 0.054
Epoch 200: duration loss = 0.361 | prior loss = 0.977 | diffusion loss = 0.054
Epoch 201: duration loss = 0.361 | prior loss = 0.977 | diffusion loss = 0.054
Epoch 202: duration loss = 0.360 | prior loss = 0.977 | diffusion loss = 0.053
Epoch 203: duration loss = 0.360 | prior loss = 0.977 | diffusion loss = 0.054
Epoch 204: duration loss = 0.359 | prior loss = 0.977 | diffusion loss = 0.054
Epoch 205: duration loss = 0.359 | prior loss = 0.977 | diffusion loss = 0.054
Epoch 206: duration loss = 0.359 | prior loss = 0.977 | diffusion loss = 0.054
Epoch 207: duration loss = 0.358 | prior loss = 0.977 | diffusion loss = 0.054
Epoch 208: duration loss = 0.358 | prior loss = 0.977 | diffusion loss = 0.055
Epoch 209: duration loss = 0.358 | prior loss = 0.977 | diffusion loss = 0.054
Epoch 210: duration loss = 0.357 | prior loss = 0.977 | diffusion loss = 0.053
Epoch 211: duration loss = 0.356 | prior loss = 0.976 | diffusion loss = 0.054
Epoch 212: duration loss = 0.356 | prior loss = 0.976 | diffusion loss = 0.054
Epoch 213: duration loss = 0.355 | prior loss = 0.976 | diffusion loss = 0.054
Epoch 214: duration loss = 0.355 | prior loss = 0.976 | diffusion loss = 0.054
Epoch 215: duration loss = 0.354 | prior loss = 0.976 | diffusion loss = 0.054
Epoch 216: duration loss = 0.353 | prior loss = 0.976 | diffusion loss = 0.054
Epoch 217: duration loss = 0.353 | prior loss = 0.976 | diffusion loss = 0.053
Epoch 218: duration loss = 0.353 | prior loss = 0.976 | diffusion loss = 0.054
Epoch 219: duration loss = 0.353 | prior loss = 0.976 | diffusion loss = 0.053
Epoch 220: duration loss = 0.353 | prior loss = 0.976 | diffusion loss = 0.054
Epoch 221: duration loss = 0.352 | prior loss = 0.976 | diffusion loss = 0.054
Epoch 222: duration loss = 0.352 | prior loss = 0.976 | diffusion loss = 0.054
Epoch 223: duration loss = 0.351 | prior loss = 0.976 | diffusion loss = 0.054
Epoch 224: duration loss = 0.350 | prior loss = 0.976 | diffusion loss = 0.055
Epoch 225: duration loss = 0.350 | prior loss = 0.976 | diffusion loss = 0.054
Epoch 226: duration loss = 0.350 | prior loss = 0.976 | diffusion loss = 0.054
Epoch 227: duration loss = 0.349 | prior loss = 0.976 | diffusion loss = 0.054
Epoch 228: duration loss = 0.349 | prior loss = 0.976 | diffusion loss = 0.054
Epoch 229: duration loss = 0.348 | prior loss = 0.976 | diffusion loss = 0.053
Epoch 230: duration loss = 0.348 | prior loss = 0.976 | diffusion loss = 0.054
Epoch 231: duration loss = 0.347 | prior loss = 0.975 | diffusion loss = 0.054
Epoch 232: duration loss = 0.347 | prior loss = 0.975 | diffusion loss = 0.054
Epoch 233: duration loss = 0.347 | prior loss = 0.975 | diffusion loss = 0.053
Epoch 234: duration loss = 0.347 | prior loss = 0.975 | diffusion loss = 0.055
Epoch 235: duration loss = 0.346 | prior loss = 0.975 | diffusion loss = 0.054
Epoch 236: duration loss = 0.345 | prior loss = 0.975 | diffusion loss = 0.053
Epoch 237: duration loss = 0.345 | prior loss = 0.975 | diffusion loss = 0.054
Epoch 238: duration loss = 0.344 | prior loss = 0.975 | diffusion loss = 0.053
Epoch 239: duration loss = 0.344 | prior loss = 0.975 | diffusion loss = 0.053
Epoch 240: duration loss = 0.344 | prior loss = 0.975 | diffusion loss = 0.052
Epoch 241: duration loss = 0.343 | prior loss = 0.975 | diffusion loss = 0.054
Epoch 242: duration loss = 0.343 | prior loss = 0.975 | diffusion loss = 0.053
Epoch 243: duration loss = 0.342 | prior loss = 0.975 | diffusion loss = 0.054
Epoch 244: duration loss = 0.342 | prior loss = 0.975 | diffusion loss = 0.054
Epoch 245: duration loss = 0.342 | prior loss = 0.975 | diffusion loss = 0.054
Epoch 246: duration loss = 0.342 | prior loss = 0.975 | diffusion loss = 0.053
Epoch 247: duration loss = 0.341 | prior loss = 0.975 | diffusion loss = 0.054
Epoch 248: duration loss = 0.341 | prior loss = 0.975 | diffusion loss = 0.054
Epoch 249: duration loss = 0.340 | prior loss = 0.975 | diffusion loss = 0.054
Epoch 250: duration loss = 0.340 | prior loss = 0.975 | diffusion loss = 0.054
Epoch 251: duration loss = 0.340 | prior loss = 0.975 | diffusion loss = 0.054
Epoch 252: duration loss = 0.339 | prior loss = 0.975 | diffusion loss = 0.054
Epoch 253: duration loss = 0.340 | prior loss = 0.975 | diffusion loss = 0.053
Epoch 254: duration loss = 0.339 | prior loss = 0.975 | diffusion loss = 0.053
Epoch 255: duration loss = 0.339 | prior loss = 0.975 | diffusion loss = 0.055
Epoch 256: duration loss = 0.338 | prior loss = 0.974 | diffusion loss = 0.053
Epoch 257: duration loss = 0.337 | prior loss = 0.974 | diffusion loss = 0.054
Epoch 258: duration loss = 0.338 | prior loss = 0.974 | diffusion loss = 0.055
Epoch 259: duration loss = 0.337 | prior loss = 0.974 | diffusion loss = 0.054
Epoch 260: duration loss = 0.337 | prior loss = 0.974 | diffusion loss = 0.054
Epoch 261: duration loss = 0.337 | prior loss = 0.974 | diffusion loss = 0.053
Epoch 262: duration loss = 0.336 | prior loss = 0.974 | diffusion loss = 0.053
Epoch 263: duration loss = 0.336 | prior loss = 0.974 | diffusion loss = 0.054
Epoch 264: duration loss = 0.335 | prior loss = 0.974 | diffusion loss = 0.054
Epoch 265: duration loss = 0.335 | prior loss = 0.974 | diffusion loss = 0.054
Epoch 266: duration loss = 0.335 | prior loss = 0.974 | diffusion loss = 0.053
Epoch 267: duration loss = 0.335 | prior loss = 0.974 | diffusion loss = 0.053
Epoch 268: duration loss = 0.334 | prior loss = 0.974 | diffusion loss = 0.053
Epoch 269: duration loss = 0.334 | prior loss = 0.974 | diffusion loss = 0.053
Epoch 270: duration loss = 0.333 | prior loss = 0.974 | diffusion loss = 0.053
Epoch 271: duration loss = 0.333 | prior loss = 0.974 | diffusion loss = 0.053
Epoch 272: duration loss = 0.333 | prior loss = 0.974 | diffusion loss = 0.054
Epoch 273: duration loss = 0.332 | prior loss = 0.974 | diffusion loss = 0.053
Epoch 274: duration loss = 0.333 | prior loss = 0.974 | diffusion loss = 0.054
Epoch 275: duration loss = 0.332 | prior loss = 0.974 | diffusion loss = 0.053
Epoch 276: duration loss = 0.332 | prior loss = 0.974 | diffusion loss = 0.053
Epoch 277: duration loss = 0.331 | prior loss = 0.974 | diffusion loss = 0.054
Epoch 278: duration loss = 0.331 | prior loss = 0.974 | diffusion loss = 0.054
